"source_header_ref","xlcall_category","xlcall_symbol","xlcall_numeric_code","xlcall_flag_kind","xlcall_code_expression","oxfunc_surface_stable_id","oxfunc_canonical_surface_name","oxfunc_match_status","note"
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSteyx","314","","314","FUNC.STEYX","STEYX","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSlope","315","","315","FUNC.SLOPE","SLOPE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfTtest","316","","316","FUNC.TTEST","TTEST","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfProb","317","","317","FUNC.PROB","PROB","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDevsq","318","","318","FUNC.DEVSQ","DEVSQ","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGeomean","319","","319","FUNC.GEOMEAN","GEOMEAN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfHarmean","320","","320","FUNC.HARMEAN","HARMEAN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSumsq","321","","321","FUNC.SUMSQ","SUMSQ","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfKurt","322","","322","FUNC.KURT","KURT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSkew","323","","323","FUNC.SKEW","SKEW","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfZtest","324","","324","FUNC.ZTEST","ZTEST","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfLarge","325","","325","FUNC.LARGE","LARGE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSmall","326","","326","FUNC.SMALL","SMALL","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfQuartile","327","","327","FUNC.QUARTILE","QUARTILE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfPercentile","328","","328","FUNC.PERCENTILE","PERCENTILE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfPercentrank","329","","329","FUNC.PERCENTRANK","PERCENTRANK","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfMode","330","","330","FUNC.MODE","MODE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfTrimmean","331","","331","FUNC.TRIMMEAN","TRIMMEAN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfTinv","332","","332","FUNC.TINV","TINV","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfMovieCommand","334","","334","","MOVIECOMMAND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetMovie","335","","335","","GETMOVIE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfConcatenate","336","","336","FUNC.CONCATENATE","CONCATENATE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfPower","337","","337","FUNC.POWER","POWER","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfPivotAddData","338","","338","","PIVOTADDDATA","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetPivotTable","339","","339","","GETPIVOTTABLE","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetPivotField","340","","340","","GETPIVOTFIELD","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetPivotItem","341","","341","","GETPIVOTITEM","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRadians","342","","342","FUNC.RADIANS","RADIANS","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDegrees","343","","343","FUNC.DEGREES","DEGREES","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSubtotal","344","","344","FUNC.SUBTOTAL","SUBTOTAL","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSumif","345","","345","FUNC.SUMIF","SUMIF","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCountif","346","","346","FUNC.COUNTIF","COUNTIF","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCountblank","347","","347","FUNC.COUNTBLANK","COUNTBLANK","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfScenarioGet","348","","348","","SCENARIOGET","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfOptionsListsGet","349","","349","","OPTIONSLISTSGET","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIspmt","350","","350","FUNC.ISPMT","ISPMT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDatedif","351","","351","FUNC.DATEDIF","DATEDIF","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDatestring","352","","352","","DATESTRING","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfNumberstring","353","","353","","NUMBERSTRING","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRoman","354","","354","FUNC.ROMAN","ROMAN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfOpenDialog","355","","355","","OPENDIALOG","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfSaveDialog","356","","356","","SAVEDIALOG","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfViewGet","357","","357","","VIEWGET","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfGetpivotdata","358","","358","FUNC.GETPIVOTDATA","GETPIVOTDATA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfHyperlink","359","","359","FUNC.HYPERLINK","HYPERLINK","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfPhonetic","360","","360","FUNC.PHONETIC","PHONETIC","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfAveragea","361","","361","FUNC.AVERAGEA","AVERAGEA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfMaxa","362","","362","FUNC.MAXA","MAXA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfMina","363","","363","FUNC.MINA","MINA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfStdevpa","364","","364","FUNC.STDEVPA","STDEVPA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfVarpa","365","","365","FUNC.VARPA","VARPA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfStdeva","366","","366","FUNC.STDEVA","STDEVA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfVara","367","","367","FUNC.VARA","VARA","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfBahttext","368","","368","FUNC.BAHTTEXT","BAHTTEXT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfThaidayofweek","369","","369","","THAIDAYOFWEEK","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfThaidigit","370","","370","","THAIDIGIT","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfThaimonthofyear","371","","371","","THAIMONTHOFYEAR","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfThainumsound","372","","372","","THAINUMSOUND","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfThainumstring","373","","373","","THAINUMSTRING","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfThaistringlength","374","","374","","THAISTRINGLENGTH","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfIsthaidigit","375","","375","","ISTHAIDIGIT","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRoundbahtdown","376","","376","","ROUNDBAHTDOWN","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRoundbahtup","377","","377","","ROUNDBAHTUP","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfThaiyear","378","","378","","THAIYEAR","not_in_current_catalog","No exact current-baseline OxFunc catalog row matched the XLCALL built-in symbol."
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfRtd","379","","379","FUNC.RTD","RTD","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCubevalue","380","","380","FUNC.CUBEVALUE","CUBEVALUE","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCubemember","381","","381","FUNC.CUBEMEMBER","CUBEMEMBER","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCubememberproperty","382","","382","FUNC.CUBEMEMBERPROPERTY","CUBEMEMBERPROPERTY","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfCuberankedmember","383","","383","FUNC.CUBERANKEDMEMBER","CUBERANKEDMEMBER","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfHex2bin","384","","384","FUNC.HEX2BIN","HEX2BIN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfHex2dec","385","","385","FUNC.HEX2DEC","HEX2DEC","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfHex2oct","386","","386","FUNC.HEX2OCT","HEX2OCT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDec2bin","387","","387","FUNC.DEC2BIN","DEC2BIN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDec2hex","388","","388","FUNC.DEC2HEX","DEC2HEX","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfDec2oct","389","","389","FUNC.DEC2OCT","DEC2OCT","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfOct2bin","390","","390","FUNC.OCT2BIN","OCT2BIN","matched_current_catalog",""
".tmp/excelxllsdk_extracted/2013 Office System Developer Resources/Excel2013XLLSDK/INCLUDE/XLCALL.H","built_in_function","xlfOct2hex","391","","391","FUNC.OCT2HEX","OCT2HEX","matched_current_catalog",""
