"surface","file","matches","final_owner","deletion_batch","deletion_route","notes"
"ReferenceLike","crates/oxfunc_core/src/functions/text_delim_family.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/text_fn.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/text_scalar_misc.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/text_search_replace_family.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/text_slice_family.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/text_unicode_fn.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/textjoin.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/trimrange_fn.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/trunc_fn.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/type_fn.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/unary_numeric.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/value_fn.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/valuetotext_fn.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/vhlookup_family.rs","1","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/web_text_xml_family.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/workday_networkdays_family.rs","3","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/xlookup.rs","12","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/xmatch_surface.rs","4","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/functions/xor_fn.rs","4","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/host_info.rs","9","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/registry.rs","5","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/src/resolver.rs","25","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/tests/oxfml_registered_external_interface_integration.rs","2","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
"ReferenceLike","crates/oxfunc_core/tests/structured_table_reference_guardrails.rs","14","Typed ReferenceLike payload","W099-002,W099-009,W099-015","Native payload becomes system/identity/display; reference-sensitive functions move to provider facts/operations; old shape deleted in W099-015.","Compatibility textual constructors allowed only with deletion ownership."
